GeoUID,Type,Region Name,Area (sq km),Population ,Dwellings ,Households ,v_CA16_5005: Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data,v_CA16_3852: Total - Aboriginal identity for the population in private households - 25% sample data,v_CA16_3999: Total - Ethnic origin for the population in private households - 25% sample data,v_CA16_3438: Total - Age at immigration for the immigrant population in private households - 25% sample data,v_CA16_3390: Total - Citizenship for the population in private households - 25% sample data,"v_CA16_5096: Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data","v_CA16_5051: Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",v_CA16_5621: Total population aged 15 years and over by work activity during the reference year - 25% sample data,v_CA16_5762: Total - Place of work status for the employed labour force aged 15 years and over in private households - 25% sample data,v_CA16_5807: Bicycle,v_CA16_5807: Bicycle.1,v_CA16_388: 15 to 64 years,v_CA16_418: Private households by household size,v_CA16_406: Population density per square kilometre,v_CA16_424: Number of persons in private households,v_CA16_478: Total - Census families in private households by family size - 100% data,v_CA16_485: Total couple families,v_CA16_491: Total - Couple census families in private households - 100% data,v_CA16_501: Total - Persons not in census families in private households - 100% data,v_CA16_509: Non-census-family households,v_CA16_504: Total - Private households by household type - 100% data,v_CA16_2201: Total - Income statistics in 2015 for the population aged 15 years and over in private households - 100% data,v_CA16_2246: Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,v_CA16_2297: Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,v_CA16_2351: With employment income,v_CA16_2396: Total - Income statistics in 2015 for private households by household size - 100% data,"v_CA16_2406: Under $5,000","v_CA16_2407: $5,000 to $9,999","v_CA16_2408: $10,000 to $14,999","v_CA16_2416: $50,000 to $59,999","v_CA16_2417: $60,000 to $69,999","v_CA16_2418: $70,000 to $79,999","v_CA16_2419: $80,000 to $89,999","v_CA16_2420: $90,000 to $99,999",v_CA16_2465: Median total income in 2015 for persons aged 15 years and over not in economic families ($),v_CA16_2510: Total - Low-income status in 2015 for the population in private households to whom low-income concepts are applicable - 100% data,"v_CA16_2525: In low income based on the Low-income measure, after tax (LIM-AT)","v_CA16_2555: In low income based on the Low-income cut-offs, after tax (LICO-AT)","v_CA16_2570: Prevalence of low income based on the Low-income cut-offs, after tax (LICO-AT) (%)",Cost_of_Bike_in_2014-04-14,Cost_of_Bike_in_2014-04-21,Cost_of_Bike_in_2014-04-28,Cost_of_Bike_in_2014-05-05,Cost_of_Bike_in_2014-05-12,Density_Theft_Bikes_in_2014-04-14/Area,Density_Theft_Bikes_in_2014-04-21/Area,Density_Theft_Bikes_in_2014-04-28/Area,Density_Theft_Bikes_in_2014-05-05/Area,Density_Theft_Bikes_in_2014-05-12/Area
5350272.01,CT,Toronto,0.4552,5987.0,2408.0,2342.0,975.0,5925.0,5925.0,3495.0,5925.0,3340.0,4845.0,4845.0,2730.0,0.0,0.0,70.9,2340.0,13152.5,5985.0,1600.0,1065.0,1065.0,1155.0,805.0,2345.0,4895.0,4900.0,4895.0,3300.0,2340.0,55.0,45.0,70.0,245.0,225.0,155.0,140.0,100.0,29600.0,5980.0,1695.0,1350.0,22.6,0.0,0.0,0.0,0.0,0.0,,,,,
5350272.02,CT,Toronto,0.99884,4705.0,1791.0,1763.0,555.0,4710.0,4710.0,2755.0,4715.0,2565.0,4060.0,4060.0,2325.0,10.0,10.0,65.7,1765.0,4711.1,4655.0,1315.0,1030.0,1030.0,745.0,520.0,1765.0,4010.0,4010.0,4010.0,2720.0,1765.0,20.0,15.0,25.0,175.0,120.0,125.0,110.0,95.0,37547.0,4660.0,625.0,495.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350273.01,CT,Toronto,3.2065799999999998,4014.0,1311.0,1231.0,215.0,3865.0,3860.0,1745.0,3860.0,1930.0,3245.0,3250.0,1850.0,10.0,10.0,65.0,1230.0,1258.9,3905.0,1130.0,975.0,970.0,310.0,160.0,1230.0,3275.0,3270.0,3275.0,2180.0,1230.0,15.0,15.0,20.0,40.0,55.0,50.0,40.0,40.0,33920.0,3905.0,475.0,405.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350273.02,CT,Toronto,1.28882,4160.0,1530.0,1477.0,400.0,4180.0,4180.0,2230.0,4185.0,2090.0,3565.0,3565.0,1910.0,10.0,10.0,64.3,1475.0,3228.1,4135.0,1240.0,1020.0,1020.0,465.0,290.0,1475.0,3535.0,3540.0,3535.0,2245.0,1475.0,45.0,20.0,30.0,75.0,55.0,65.0,40.0,65.0,40128.0,4135.0,775.0,635.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350274.01,CT,Toronto,1.52481,4900.0,1788.0,1756.0,550.0,4820.0,4815.0,2420.0,4820.0,2665.0,4005.0,4010.0,2465.0,0.0,0.0,69.2,1755.0,3213.3,4900.0,1385.0,1115.0,1115.0,665.0,425.0,1755.0,4090.0,4095.0,4090.0,2865.0,1755.0,45.0,25.0,35.0,115.0,110.0,110.0,100.0,80.0,36267.0,4900.0,820.0,715.0,14.6,0.0,0.0,0.0,0.0,0.0,,,,,
5350274.02,CT,Toronto,1.3313700000000002,4738.0,2056.0,1964.0,665.0,4815.0,4815.0,2435.0,4815.0,2645.0,4225.0,4225.0,2255.0,0.0,0.0,68.8,1965.0,3558.7,4735.0,1375.0,1145.0,1145.0,770.0,635.0,1960.0,4140.0,4140.0,4140.0,2790.0,1965.0,60.0,25.0,35.0,125.0,100.0,125.0,110.0,90.0,54080.0,4735.0,740.0,610.0,12.9,0.0,0.0,0.0,0.0,1249.0,,,,,inf
5350275.0,CT,Toronto,1.9755900000000002,5836.0,2451.0,2347.0,890.0,5900.0,5905.0,1570.0,5900.0,2800.0,5035.0,5035.0,2825.0,30.0,30.0,61.4,2345.0,2953.6,5785.0,1610.0,1420.0,1425.0,900.0,755.0,2345.0,4890.0,4895.0,4890.0,3355.0,2350.0,25.0,15.0,30.0,95.0,115.0,115.0,105.0,80.0,55296.0,5785.0,455.0,355.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350276.01,CT,Toronto,1.22609,6446.0,2764.0,2642.0,1140.0,6260.0,6260.0,1950.0,6260.0,3160.0,5010.0,5010.0,3045.0,10.0,10.0,62.5,2645.0,5257.3,6380.0,1615.0,1355.0,1355.0,1295.0,1045.0,2640.0,5150.0,5150.0,5150.0,3585.0,2640.0,50.0,40.0,65.0,160.0,140.0,140.0,120.0,100.0,34155.0,6380.0,785.0,690.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350276.02,CT,Toronto,1.28263,6870.0,2514.0,2398.0,720.0,6720.0,6720.0,2045.0,6725.0,3490.0,5370.0,5375.0,3370.0,30.0,30.0,65.0,2400.0,5354.6,6865.0,1885.0,1645.0,1645.0,790.0,535.0,2400.0,5415.0,5415.0,5415.0,3990.0,2400.0,40.0,20.0,35.0,130.0,105.0,85.0,85.0,55.0,36224.0,6865.0,515.0,505.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350277.0,CT,Toronto,1.02778,4084.0,1323.0,1220.0,375.0,4225.0,4225.0,1240.0,4225.0,1910.0,3145.0,3145.0,1945.0,20.0,20.0,64.4,1220.0,3973.1,4085.0,975.0,870.0,870.0,425.0,265.0,1220.0,3105.0,3105.0,3105.0,2275.0,1220.0,25.0,10.0,20.0,55.0,35.0,50.0,50.0,40.0,28736.0,4080.0,415.0,360.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350278.0,CT,Toronto,1.3337,7734.0,2944.0,2679.0,1135.0,7355.0,7355.0,2640.0,7355.0,3530.0,5790.0,5790.0,3290.0,20.0,20.0,60.8,2680.0,5798.0,7720.0,1845.0,1550.0,1550.0,1285.0,890.0,2680.0,5930.0,5930.0,5930.0,4020.0,2680.0,45.0,30.0,75.0,185.0,160.0,140.0,130.0,100.0,25280.0,7720.0,1210.0,1050.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350279.01,CT,Toronto,1.21444,4028.0,1665.0,1523.0,560.0,4060.0,4055.0,2105.0,4060.0,2205.0,3515.0,3510.0,1970.0,20.0,20.0,64.3,1525.0,3317.1,4015.0,1160.0,930.0,930.0,665.0,420.0,1525.0,3455.0,3455.0,3450.0,2340.0,1520.0,25.0,15.0,25.0,125.0,90.0,90.0,80.0,75.0,31723.0,4015.0,455.0,425.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350279.02,CT,Toronto,1.57835,6503.0,2195.0,2117.0,735.0,5815.0,5810.0,3185.0,5810.0,3115.0,4955.0,4960.0,2705.0,0.0,0.0,60.5,2115.0,4120.5,5810.0,1630.0,1225.0,1225.0,970.0,600.0,2115.0,4955.0,4955.0,4955.0,3155.0,2115.0,40.0,15.0,40.0,205.0,165.0,145.0,120.0,95.0,27584.0,5810.0,920.0,710.0,12.2,0.0,0.0,0.0,0.0,0.0,,,,,
5350280.0,CT,Toronto,2.1417200000000003,7333.0,2993.0,2920.0,1065.0,7290.0,7290.0,3985.0,7285.0,4015.0,6030.0,6035.0,3535.0,15.0,15.0,68.0,2920.0,3424.1,7285.0,2030.0,1420.0,1415.0,1355.0,975.0,2920.0,6030.0,6035.0,6035.0,4030.0,2920.0,45.0,60.0,120.0,280.0,240.0,210.0,145.0,110.0,27952.0,7285.0,1760.0,1335.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350281.01,CT,Toronto,0.96206,6484.0,2324.0,2256.0,690.0,6475.0,6475.0,3680.0,6475.0,3625.0,5280.0,5280.0,3040.0,10.0,10.0,70.9,2255.0,6740.8,6485.0,1820.0,1175.0,1175.0,960.0,560.0,2255.0,5260.0,5255.0,5260.0,3510.0,2260.0,35.0,55.0,105.0,175.0,180.0,135.0,110.0,115.0,21675.0,6480.0,1555.0,1250.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350281.02,CT,Toronto,0.41638000000000003,3940.0,1350.0,1306.0,430.0,3945.0,3940.0,2065.0,3945.0,2075.0,3030.0,3035.0,1615.0,0.0,0.0,68.3,1310.0,9462.1,3935.0,1055.0,585.0,585.0,600.0,310.0,1305.0,3060.0,3060.0,3060.0,2035.0,1305.0,20.0,10.0,30.0,140.0,140.0,95.0,90.0,50.0,26240.0,3935.0,1060.0,825.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,,
5350282.0,CT,Toronto,2.22534,4480.0,1663.0,1607.0,445.0,4380.0,4375.0,1730.0,4375.0,2545.0,3795.0,3795.0,2390.0,0.0,0.0,70.1,1605.0,2021.4,4475.0,1270.0,1040.0,1040.0,630.0,405.0,1610.0,3835.0,3835.0,3835.0,2710.0,1610.0,25.0,15.0,20.0,115.0,125.0,105.0,100.0,110.0,34944.0,4475.0,415.0,355.0,7.9,0.0,0.0,0.0,0.0,0.0,,,,,
5350283.01,CT,Toronto,0.9285,5399.0,1965.0,1938.0,710.0,5080.0,5080.0,2855.0,5080.0,2635.0,4100.0,4105.0,2080.0,0.0,0.0,64.3,1935.0,5814.8,5220.0,1465.0,855.0,850.0,830.0,540.0,1940.0,4200.0,4195.0,4200.0,2645.0,1935.0,25.0,40.0,95.0,185.0,140.0,130.0,110.0,65.0,21856.0,5220.0,1490.0,1120.0,21.5,0.0,0.0,0.0,0.0,0.0,,,,,
5350283.02,CT,Toronto,1.1671200000000002,4542.0,1761.0,1712.0,480.0,4675.0,4675.0,2250.0,4675.0,2080.0,3720.0,3720.0,1650.0,0.0,0.0,58.8,1715.0,3892.0,4530.0,1275.0,735.0,735.0,690.0,475.0,1710.0,3625.0,3625.0,3625.0,2000.0,1710.0,20.0,50.0,75.0,110.0,70.0,65.0,65.0,55.0,20592.0,4530.0,1600.0,1240.0,27.4,0.0,0.0,0.0,0.0,0.0,,,,,
5350284.0,CT,Toronto,1.41266,6840.0,2427.0,2349.0,760.0,6610.0,6610.0,3605.0,6610.0,3670.0,5550.0,5550.0,3225.0,10.0,10.0,65.1,2350.0,4841.8,6595.0,1880.0,1450.0,1450.0,1005.0,585.0,2350.0,5540.0,5540.0,5540.0,3685.0,2350.0,35.0,20.0,35.0,245.0,210.0,160.0,150.0,125.0,27584.0,6600.0,1075.0,825.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350285.0,CT,Toronto,1.1118,3271.0,1269.0,1207.0,410.0,3255.0,3250.0,1645.0,3255.0,1710.0,2820.0,2815.0,1500.0,0.0,0.0,65.3,1205.0,2942.6,3260.0,920.0,710.0,710.0,570.0,345.0,1205.0,2830.0,2825.0,2825.0,1850.0,1205.0,10.0,15.0,20.0,100.0,110.0,60.0,50.0,65.0,27712.0,3265.0,420.0,335.0,10.3,0.0,0.0,0.0,0.0,0.0,,,,,
5350286.0,CT,Toronto,3.24625,4273.0,1987.0,1704.0,690.0,4155.0,4155.0,1985.0,4155.0,2235.0,3595.0,3595.0,1995.0,10.0,10.0,70.5,1705.0,1316.1,4205.0,1150.0,780.0,780.0,900.0,605.0,1705.0,3655.0,3655.0,3655.0,2365.0,1705.0,35.0,35.0,55.0,140.0,115.0,125.0,95.0,65.0,29472.0,4200.0,975.0,810.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350287.02,CT,Toronto,1.0580399999999999,6732.0,2401.0,2246.0,985.0,6340.0,6345.0,3585.0,6345.0,3235.0,4940.0,4940.0,2980.0,40.0,40.0,60.8,2250.0,6364.8,6270.0,1595.0,1125.0,1130.0,1200.0,750.0,2245.0,4935.0,4935.0,4935.0,3440.0,2250.0,35.0,30.0,50.0,250.0,200.0,160.0,145.0,100.0,27776.0,6270.0,1280.0,1095.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350287.03,CT,Toronto,0.48415,3432.0,1444.0,1305.0,575.0,3355.0,3355.0,1390.0,3355.0,1620.0,2600.0,2605.0,1195.0,10.0,10.0,66.4,1305.0,7088.0,3425.0,810.0,365.0,365.0,665.0,530.0,1305.0,2610.0,2610.0,2610.0,1570.0,1305.0,40.0,55.0,90.0,130.0,85.0,80.0,60.0,40.0,23328.0,3430.0,1390.0,1090.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350287.04,CT,Toronto,0.5939399999999999,4474.0,2069.0,2017.0,1030.0,4830.0,4825.0,2165.0,4825.0,2365.0,3750.0,3750.0,2330.0,15.0,15.0,62.1,2015.0,7530.7,4465.0,1005.0,775.0,775.0,1235.0,1030.0,2015.0,3610.0,3615.0,3615.0,2445.0,2020.0,50.0,40.0,75.0,170.0,120.0,120.0,100.0,75.0,26688.0,4465.0,785.0,665.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350288.0,CT,Toronto,2.6307099999999997,9970.0,4165.0,4002.0,1835.0,9925.0,9930.0,4515.0,9925.0,5875.0,8220.0,8215.0,5545.0,65.0,65.0,71.4,4000.0,3790.9,9930.0,2615.0,2060.0,2065.0,2090.0,1465.0,4005.0,8220.0,8220.0,8220.0,6240.0,4000.0,75.0,70.0,100.0,355.0,315.0,265.0,235.0,210.0,32432.0,9925.0,1425.0,1220.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350289.0,CT,Toronto,1.3028,4713.0,1779.0,1725.0,675.0,4465.0,4460.0,2395.0,4465.0,2460.0,3835.0,3835.0,2180.0,0.0,0.0,67.3,1725.0,3618.7,4690.0,1330.0,1030.0,1030.0,790.0,470.0,1725.0,4020.0,4020.0,4020.0,2715.0,1725.0,15.0,15.0,25.0,150.0,125.0,105.0,85.0,90.0,28365.0,4690.0,680.0,600.0,12.8,0.0,0.0,0.0,0.0,0.0,,,,,inf
5350290.01,CT,Toronto,0.94404,3620.0,1515.0,1475.0,590.0,3755.0,3755.0,2235.0,3755.0,2115.0,3115.0,3120.0,1895.0,0.0,0.0,69.9,1475.0,3834.3,3620.0,995.0,655.0,655.0,770.0,540.0,1475.0,3025.0,3030.0,3025.0,2050.0,1475.0,35.0,10.0,45.0,165.0,120.0,105.0,65.0,55.0,27328.0,3620.0,935.0,715.0,19.8,0.0,0.0,0.0,0.0,0.0,,,,,
5350290.02,CT,Toronto,0.34585,1534.0,782.0,717.0,295.0,1715.0,1715.0,870.0,1715.0,1070.0,1440.0,1440.0,1000.0,0.0,0.0,75.6,715.0,4434.8,1535.0,405.0,300.0,295.0,410.0,325.0,715.0,1315.0,1310.0,1310.0,995.0,715.0,25.0,15.0,25.0,70.0,75.0,60.0,45.0,40.0,39296.0,1530.0,310.0,240.0,15.7,0.0,0.0,0.0,0.0,0.0,,,,,
5350291.02,CT,Toronto,1.1464299999999998,4947.0,2010.0,1927.0,860.0,4795.0,4790.0,2650.0,4795.0,2545.0,4025.0,4030.0,2040.0,0.0,0.0,63.2,1925.0,4315.6,4945.0,1335.0,1015.0,1010.0,1010.0,680.0,1930.0,4160.0,4160.0,4160.0,2515.0,1930.0,30.0,70.0,115.0,145.0,120.0,115.0,90.0,75.0,19776.0,4940.0,1005.0,845.0,17.1,0.0,0.0,0.0,0.0,0.0,,,,,
5350291.03,CT,Toronto,0.4174100000000001,2302.0,945.0,903.0,340.0,2320.0,2315.0,1235.0,2315.0,1220.0,2025.0,2020.0,1010.0,0.0,0.0,66.5,905.0,5516.4,2300.0,655.0,465.0,465.0,450.0,285.0,905.0,1980.0,1985.0,1980.0,1260.0,905.0,5.0,5.0,20.0,75.0,75.0,65.0,55.0,35.0,29760.0,2305.0,435.0,345.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,
5350291.04,CT,Toronto,0.51571,1585.0,680.0,654.0,255.0,1620.0,1620.0,980.0,1620.0,895.0,1390.0,1390.0,755.0,0.0,0.0,68.1,655.0,3073.5,1585.0,445.0,300.0,300.0,320.0,235.0,650.0,1355.0,1350.0,1350.0,890.0,655.0,10.0,5.0,10.0,60.0,65.0,40.0,55.0,30.0,36224.0,1585.0,300.0,235.0,14.8,0.0,0.0,0.0,0.0,0.0,,,,,
5350292.0,CT,Toronto,3.7421800000000003,6721.0,2893.0,2247.0,840.0,6700.0,6700.0,3890.0,6705.0,3795.0,5435.0,5435.0,3180.0,10.0,10.0,69.9,2250.0,1796.3,6705.0,1795.0,1220.0,1220.0,1190.0,610.0,2250.0,5435.0,5435.0,5435.0,3705.0,2245.0,35.0,25.0,80.0,200.0,165.0,135.0,130.0,145.0,23520.0,6705.0,1300.0,1150.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6722391760952173
5350293.0,CT,Toronto,2.0619,6242.0,2197.0,2103.0,585.0,6335.0,6335.0,3200.0,6335.0,3470.0,5180.0,5180.0,3125.0,10.0,10.0,68.2,2105.0,3132.4,6240.0,1780.0,1345.0,1340.0,815.0,455.0,2105.0,5140.0,5140.0,5140.0,3555.0,2105.0,20.0,30.0,30.0,170.0,160.0,135.0,140.0,140.0,33877.0,6240.0,810.0,645.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350294.01,CT,Toronto,0.8592299999999999,4386.0,1586.0,1547.0,410.0,4510.0,4505.0,2360.0,4505.0,2350.0,3610.0,3610.0,2000.0,0.0,0.0,65.7,1545.0,5104.2,4385.0,1255.0,855.0,855.0,650.0,360.0,1550.0,3565.0,3560.0,3565.0,2360.0,1545.0,20.0,20.0,30.0,145.0,135.0,105.0,100.0,65.0,29355.0,4385.0,910.0,660.0,15.1,0.0,0.0,0.0,0.0,0.0,,,,,
5350294.02,CT,Toronto,1.02545,4504.0,1453.0,1384.0,480.0,4450.0,4450.0,2605.0,4450.0,2355.0,3810.0,3810.0,2000.0,0.0,0.0,67.1,1385.0,4392.0,4500.0,1270.0,885.0,880.0,655.0,255.0,1385.0,3835.0,3835.0,3840.0,2415.0,1385.0,5.0,15.0,20.0,95.0,90.0,100.0,90.0,100.0,24875.0,4500.0,620.0,510.0,11.3,0.0,0.0,0.0,0.0,0.0,,,,,
5350295.0,CT,Toronto,1.0824,5180.0,2035.0,1907.0,700.0,5055.0,5055.0,2880.0,5050.0,2840.0,4325.0,4325.0,2530.0,0.0,0.0,68.8,1905.0,4785.7,5175.0,1450.0,1060.0,1060.0,915.0,545.0,1905.0,4365.0,4370.0,4370.0,2885.0,1910.0,25.0,15.0,50.0,190.0,145.0,125.0,105.0,105.0,29472.0,5175.0,885.0,750.0,14.5,0.0,0.0,0.0,0.0,0.0,,,,,
5350296.0,CT,Toronto,4.6433,64.0,19.0,19.0,0.0,70.0,75.0,30.0,70.0,45.0,70.0,70.0,40.0,0.0,0.0,66.7,20.0,13.8,60.0,20.0,10.0,15.0,5.0,0.0,15.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
5350297.01,CT,Toronto,1.13952,7313.0,3119.0,3027.0,1385.0,7160.0,7155.0,4360.0,7155.0,4080.0,6185.0,6185.0,3710.0,15.0,15.0,66.7,3030.0,6417.7,7160.0,1950.0,1530.0,1530.0,1650.0,1170.0,3025.0,6185.0,6185.0,6185.0,4250.0,3030.0,85.0,50.0,75.0,205.0,215.0,185.0,165.0,170.0,24885.0,7155.0,1395.0,1200.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350297.02,CT,Toronto,1.50956,6502.0,2716.0,2552.0,1075.0,6495.0,6495.0,2965.0,6495.0,3485.0,5435.0,5435.0,3165.0,15.0,15.0,64.8,2555.0,4306.5,6495.0,1740.0,1475.0,1480.0,1230.0,880.0,2555.0,5440.0,5435.0,5440.0,3740.0,2550.0,50.0,30.0,65.0,130.0,165.0,145.0,150.0,100.0,25856.0,6495.0,1025.0,880.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350298.0,CT,Toronto,2.27223,4661.0,1605.0,1566.0,465.0,4745.0,4750.0,1690.0,4750.0,2625.0,3760.0,3760.0,2470.0,10.0,10.0,69.0,1565.0,2051.1,4660.0,1240.0,1045.0,1045.0,600.0,345.0,1565.0,3715.0,3715.0,3715.0,2865.0,1570.0,25.0,10.0,35.0,105.0,85.0,65.0,75.0,55.0,26880.0,4660.0,515.0,430.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350299.01,CT,Toronto,2.8929099999999996,6256.0,2319.0,2207.0,770.0,6075.0,6075.0,2360.0,6080.0,3450.0,5025.0,5025.0,3185.0,20.0,20.0,69.5,2210.0,2162.5,6160.0,1720.0,1455.0,1450.0,920.0,545.0,2210.0,5105.0,5105.0,5110.0,3715.0,2205.0,40.0,25.0,45.0,115.0,125.0,105.0,80.0,90.0,31808.0,6160.0,840.0,735.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350299.02,CT,Toronto,0.1593,5247.0,3019.0,2815.0,1510.0,5240.0,5240.0,3025.0,5240.0,3400.0,4865.0,4865.0,2875.0,0.0,0.0,76.8,2815.0,32937.9,5245.0,1415.0,1195.0,1195.0,1780.0,1420.0,2815.0,4825.0,4825.0,4825.0,3205.0,2815.0,265.0,95.0,80.0,210.0,180.0,165.0,175.0,155.0,41152.0,5240.0,1475.0,1320.0,25.2,0.0,0.0,0.0,0.0,0.0,,,,,
5350300.0,CT,Toronto,1.03364,13667.0,7532.0,6956.0,3685.0,13660.0,13660.0,7535.0,13660.0,9455.0,12170.0,12170.0,7940.0,10.0,10.0,81.0,6955.0,13220.2,13660.0,3705.0,3155.0,3160.0,4065.0,3315.0,6955.0,12170.0,12170.0,12170.0,8575.0,6955.0,715.0,195.0,210.0,465.0,480.0,445.0,445.0,395.0,46581.0,13660.0,3790.0,3400.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350301.01,CT,Toronto,0.90166,2915.0,1087.0,1071.0,275.0,2950.0,2950.0,1475.0,2950.0,1660.0,2435.0,2435.0,1460.0,0.0,0.0,65.2,1070.0,3253.3,2905.0,845.0,700.0,695.0,420.0,265.0,1070.0,2390.0,2390.0,2390.0,1675.0,1070.0,20.0,10.0,15.0,80.0,70.0,60.0,75.0,55.0,35712.0,2910.0,410.0,345.0,11.9,0.0,0.0,0.0,0.0,250.0,,,,,inf
5350301.03,CT,Toronto,0.2736,6949.0,2944.0,2789.0,1430.0,6760.0,6755.0,4225.0,6755.0,4060.0,5610.0,5610.0,3190.0,10.0,10.0,76.0,2790.0,25398.4,6945.0,1810.0,1505.0,1500.0,1610.0,1035.0,2790.0,5765.0,5760.0,5760.0,3820.0,2790.0,260.0,100.0,125.0,255.0,215.0,220.0,175.0,130.0,20624.0,6945.0,2445.0,2110.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350301.04,CT,Toronto,1.42622,5859.0,2615.0,2502.0,1265.0,5995.0,6000.0,3820.0,6000.0,3705.0,5165.0,5165.0,3065.0,10.0,10.0,78.1,2500.0,4107.8,5860.0,1500.0,1180.0,1180.0,1555.0,1060.0,2500.0,5055.0,5055.0,5055.0,3465.0,2505.0,180.0,60.0,70.0,210.0,180.0,190.0,165.0,155.0,26112.0,5855.0,1790.0,1530.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350302.01,CT,Toronto,1.2292100000000001,6253.0,2406.0,2358.0,760.0,6250.0,6250.0,3690.0,6250.0,3330.0,5515.0,5515.0,2950.0,20.0,20.0,64.9,2360.0,5088.3,6250.0,1840.0,1525.0,1525.0,1005.0,640.0,2360.0,5515.0,5515.0,5515.0,3485.0,2355.0,40.0,25.0,35.0,180.0,170.0,165.0,135.0,135.0,33600.0,6250.0,810.0,705.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350302.02,CT,Toronto,1.08389,6140.0,2092.0,2037.0,715.0,6155.0,6155.0,3885.0,6155.0,3240.0,5280.0,5280.0,2790.0,15.0,15.0,67.5,2035.0,5663.7,6130.0,1770.0,1410.0,1405.0,915.0,400.0,2035.0,5260.0,5260.0,5255.0,3245.0,2035.0,60.0,35.0,40.0,190.0,150.0,135.0,115.0,110.0,20400.0,6135.0,1290.0,1165.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350302.03,CT,Toronto,0.69385,3425.0,1205.0,1124.0,435.0,3400.0,3395.0,2200.0,3400.0,1890.0,2965.0,2965.0,1565.0,0.0,0.0,69.3,1125.0,4935.9,3425.0,955.0,780.0,780.0,630.0,260.0,1125.0,2985.0,2985.0,2990.0,1920.0,1125.0,45.0,15.0,25.0,85.0,85.0,70.0,60.0,50.0,18272.0,3425.0,670.0,650.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,,
5350303.0,CT,Toronto,1.0632700000000002,5355.0,1893.0,1819.0,605.0,5270.0,5275.0,3730.0,5270.0,3005.0,4375.0,4375.0,2430.0,0.0,0.0,72.6,1820.0,5035.7,5350.0,1470.0,1120.0,1120.0,840.0,415.0,1820.0,4455.0,4455.0,4455.0,2905.0,1820.0,75.0,30.0,65.0,170.0,155.0,135.0,105.0,70.0,20224.0,5345.0,1645.0,1400.0,26.2,0.0,0.0,0.0,0.0,0.0,,,,,
